outcome,treatment,outcome_label,treatment_label,variable,importance,rank,variable_label,importance_norm
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241372x,0.03348603001670856,6,Transgender bathroom policy (summary),0.24194278782886
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241266x,0.028776851161166517,7,Spending: public schools,0.20791809573708148
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241236,0.025401249256462873,8,Party better: economy,0.18352874486398907
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241275x,0.024040337989096498,9,Spending: welfare programs,0.17369590813028146
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241269x,0.020329950075741576,10,Spending: border security,0.14688766614890386
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241607,0.01927857954055191,11,Sexism: women over-interpret remarks,0.13929131871094289
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241126,0.017922085255928397,12,Emotion: nervous,0.1294903954981294
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241320,0.017769628037458154,13,Favor felon voting rights,0.12838886377152822
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241252,0.01707946958272734,14,Guaranteed job/income scale,0.12340234072003739
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241576,0.016510021105029818,15,Little interest/pleasure (PHQ-2),0.11928796967783581
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241570,0.0155510540023794,16,Trouble concentrating (past week),0.11235925420646946
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241422,0.015262193667105657,17,V241422,0.11027218462030362
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241255,0.015210768232960857,18,Govt assistance to Blacks scale,0.1099006263049078
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241335,0.014886244748662555,19,Trust in news media,0.1075558838416212
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241272x,0.014736854346402546,20,Spending: crime,0.10647651043188505
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241385x,0.014346694838295149,21,Gay marriage (summary),0.1036575355028672
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241465x,0.014324335910553699,22,Education,0.10349598809614473
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241539,0.014288522629321123,23,Financial worry (current),0.10323723048592981
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241237,0.013913701646185167,24,Party better: immigration,0.10052907924938674
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241420,0.013182961984531687,25,Religion (denomination),0.09524934943879576
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241375x,0.013171788620934958,26,Ban transgender girls sports (summary),0.09516861981104743
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241578,0.012923868910342957,27,Too sensitive / easily offended,0.0933773538440629
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241608,0.012358522355900918,28,Sexism: women seek control over men,0.0892926199594281
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241621,0.011949716781521194,29,Life satisfaction,0.0863389237375691
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241123,0.01152134395047432,30,Emotion: worried,0.08324385045112973
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241121,0.010644690466859572,31,Emotion: angry,0.07690986616933214
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241302,0.010592990632705256,32,Abortion stance (STD),0.07653632526289016
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241039,0.010447235058723804,33,Pre-election presidential vote,0.07548321416273669
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241004,0.010234068403039032,34,Attention to politics,0.0739430454738
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241483,0.010172420385834997,35,Employment status,0.07349762709667308
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241387,0.009786792495305,36,Party better: environment,0.07071139394652551
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241540,0.009760935180692173,37,Able to make housing payments,0.07052457004473502
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241119,0.009607532370731123,38,Emotion: afraid,0.06941620624394292
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241177,0.009496015803884926,39,Ideology (liberal-conservative),0.06861047833118616
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241319x,0.009303903012807105,40,Favor voter ID (summary),0.06722242772537357
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241381x,0.009232299028983319,41,Gay/lesbian couples adopt (summary),0.06670507563982221
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241378x,0.009196932858609643,42,Gay/lesbian job protection (summary),0.06644954848862608
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241577,0.00872886970270814,43,Felt depressed/hopeless (PHQ-2),0.06306770523153415
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241124,0.008494156941217081,44,Emotion: proud,0.06137186192536074
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241125,0.008153153000579887,45,Emotion: irritated,0.05890804510332411
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241122,0.008012632420323145,46,Emotion: happy,0.057892757805376845
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241025,0.007348848640684591,47,Party of registration,0.053096796681254464
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241551,0.006994874804185569,48,Gender identity,0.050539269952098516
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241120,0.006902912548332109,49,Emotion: outraged,0.04987482556901951
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241118,0.006200094095122458,50,Emotion: hopeful,0.044796831676573494
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241579,0.004522497425007877,51,Self-censorship frequency,0.032675884074919594
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241104,0.003991381349004637,52,2020 presidential vote recall,0.028838471756265187
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241117,0.0035840457650387673,53,Right track / wrong track,0.02589539648823775
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241554,0.0033608857959638435,54,Stock market investment,0.024283024253522294
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241232,0.0030503447359312486,55,Government waste,0.022039307403178252
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241497,0.0024258995930736696,56,Union membership (HH),0.017527575238040466
O5_aidpoor_binary,C_nat_econ_last,Aid to poor opposition,National retrospective economic pessimism,V241571,0.002264307758615294,57,Has health insurance,0.016360044213916933
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241397,0.08706103097999988,1,Best way to deal with urban unrest,1
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241275x,0.08476809263435872,2,Spending: welfare programs,0.97366286247899
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241252,0.05709739427720357,3,Guaranteed job/income scale,0.6558318186045865
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241239,0.04952092075784699,4,Spending & services scale,0.5688069644985388
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241281x,0.043582390673617036,5,Spending: aid to the poor,0.500595848487356
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241422,0.03982063845768847,6,V241422,0.4573876280747959
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241255,0.03665585958148751,7,Govt assistance to Blacks scale,0.4210363599979454
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241567x,0.030818912286305834,8,Household income (6-cat),0.35399204373522425
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241266x,0.03034968334415601,9,Spending: public schools,0.3486023884914492
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241576,0.028518746462823114,10,Little interest/pleasure (PHQ-2),0.3275718899926029
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241385x,0.027610432181820705,11,Gay marriage (summary),0.3171388148178893
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241378x,0.024152952781643346,12,Gay/lesbian job protection (summary),0.2774255313745583
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241621,0.023242522435169968,13,Life satisfaction,0.2669681506586955
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241237,0.02276863429605195,14,Party better: immigration,0.2615249789688624
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241177,0.021427293118593763,15,Ideology (liberal-conservative),0.24611807231545596
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241290x,0.020671875051678838,16,DEI approval (summary),0.23744119290785437
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241381x,0.01867018276337998,17,Gay/lesbian couples adopt (summary),0.2144493644655896
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241570,0.018432561096602528,18,Trouble concentrating (past week),0.21171999560672505
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241420,0.0168785673805674,19,Religion (denomination),0.19387052037604327
O5_aidpoor_binary,C_nat_econ_next,Aid to poor opposition,National prospective economic pessimism,V241483,0.016858480322628624,20,Employment status,0.19363979650667637
